model,iterations,mutation_models,Output_difference_PyTorch_TensorFlow
lstm2,5,lstm2-price_origin-MParam0-MParam2-MDims12_5,-1.0
lstm2,6,lstm2-price_origin-LMerg1-MShape76_6,-1.0
lstm2,7,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam41-MDtype47-NLAll92_7,-1.0
lstm2,8,lstm2-price_origin_8,-1.0
lstm2,9,lstm2-price_origin-MParam0-MParam2_9,-1.0
lstm2,10,lstm2-price_origin-MParam0-MParam16-MParam43_10,-1.0
lstm2,11,lstm2-price_origin-LMerg39_11,-1.0
lstm2,12,lstm2-price_origin-Edge3-Edge7-MParam73-MParam74-NLAll81_12,-1.0
lstm2,13,lstm2-price_origin-Edge3-SpecialI6_13,-1.0
lstm2,14,lstm2-price_origin-MParam0-MParam2-NLAll27-NLAll32-Edge94_14,-1.0
lstm2,15,lstm2-price_origin-LMerg1_15,-1.0
lstm2,16,lstm2-price_origin-MParam0-MDtype22-MShape51_16,-1.0
lstm2,17,lstm2-price_origin-Edge3-MDtype49_17,-1.0
lstm2,18,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam70_18,-1.0
lstm2,19,lstm2-price_origin-Edge46_19,-1.0
lstm2,20,lstm2-price_origin-Edge3-LMerg8-LMerg57_20,-1.0
lstm2,21,lstm2-price_origin-MParam0-MParam16-LMerg17-NLAll38_21,-1.0
lstm2,22,lstm2-price_origin-MDims4_22,-1.0
lstm2,23,lstm2-price_origin-MDims4-MShape28-MParam54-MParam55_23,-1.0
lstm2,24,lstm2-price_origin-Edge3-MParam75_24,-1.0
lstm2,25,lstm2-price_origin-Edge3-MDtype24_25,-1.0
lstm2,26,lstm2-price_origin-LMerg19-MParam87-NLAll99_26,-1.0
lstm2,27,lstm2-price_origin-MParam0-MParam2-NLAll27_27,-1.0
lstm2,28,lstm2-price_origin-Edge3-Edge7-MParam53_28,-1.0
lstm2,29,lstm2-price_origin-LMerg19-MParam87_29,-1.0
lstm2,30,lstm2-price_origin-LMerg20-MDtype78_30,-1.0
lstm2,31,lstm2-price_origin-MParam0-MParam2-MShape34_31,-1.0
lstm2,32,lstm2-price_origin-Edge3-Edge7-MParam73-MParam74_32,-1.0
lstm2,33,lstm2-price_origin-LMerg1-NLAll60-LMerg86_33,-1.0
lstm2,34,lstm2-price_origin-Edge3-MDims5-NLAll82_34,-1.0
lstm2,35,lstm2-price_origin-MParam0-MParam16_35,-1.0
lstm2,36,lstm2-price_origin-MParam0-MDtype22-MShape50_36,-1.0
lstm2,37,lstm2-price_origin-MParam0-MParam16-LMerg17-Edge66_37,-1.0
lstm2,38,lstm2-price_origin-Edge3-Edge7-Edge48_38,-1.0
lstm2,39,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam41-MParam93_39,-1.0
lstm2,40,lstm2-price_origin-MParam0-MParam16-LMerg17-MShape30-MParam42_40,-1.0
lstm2,41,lstm2-price_origin-LMerg1-NLAll60-MDims63-MDims89-MParam97_41,-1.0
lstm2,42,lstm2-price_origin-MParam0-MParam2-NLAll27-NLAll32-LMerg68_42,-1.0
lstm2,43,lstm2-price_origin-MParam0-MParam2-MShape23-NLAll29-MDims90_43,-1.0
lstm2,44,lstm2-price_origin-MParam0-MParam16-LMerg25_44,-1.0
lstm2,45,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam83_45,-1.0
lstm2,46,lstm2-price_origin-MParam0-MDims62_46,-1.0
lstm2,47,lstm2-price_origin-LMerg19-MDims31_47,-1.0
lstm2,48,lstm2-price_origin-Edge3-Edge7_48,-1.0
lstm2,49,lstm2-price_origin-Edge3-MDtype24-NLAll69-NLAll84_49,-1.0
lstm2,50,lstm2-price_origin-Edge3-MDims5-MShape61_50,-1.0
lstm2,51,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam41_51,-1.0
lstm2,52,lstm2-price_origin-Edge3-MDtype24-NLAll69-NLAll84-MDtype95_52,-1.0
lstm2,53,lstm2-price_origin-MDims4-MShape28-MParam54_53,-1.0
lstm2,54,lstm2-price_origin-MParam0-MParam16-LMerg17-MParam58-MDtype85_54,-1.0
lstm2,55,lstm2-price_origin-MParam0-SpecialI10_55,-1.0
lstm2,56,lstm2-price_origin-Edge3-LMerg8-MParam37-MDtype88_56,-1.0
lstm2,57,lstm2-price_origin-MParam0-MDtype22_57,-1.0
lstm2,58,lstm2-price_origin-Edge3-SpecialI6-MDims45_58,-1.0
lstm2,59,lstm2-price_origin-Edge3-LMerg8_59,-1.0
lstm2,60,lstm2-price_origin-MParam0-MParam16-MDims40_60,-1.0
lstm2,61,lstm2-price_origin-MParam0-MParam2-MShape23-NLAll29_61,-1.0
lstm2,62,lstm2-price_origin-MParam0-MParam16-LMerg17-MShape30_62,-1.0
lstm2,63,lstm2-price_origin-LMerg1-NLAll60-MDims63_63,-1.0
lstm2,64,lstm2-price_origin-Edge3-SpecialI13_64,-1.0
lstm2,65,lstm2-price_origin-MDims4-MShape28_65,-1.0
lstm2,66,lstm2-price_origin-Edge3-MDtype24-NLAll69_66,-1.0
lstm2,67,lstm2-price_origin-MParam0-MParam2-LMerg33_67,-1.0
lstm2,68,lstm2-price_origin-Edge3-MDims5-SpecialI11_68,-1.0
lstm2,69,lstm2-price_origin-MParam0-MParam2-LMerg33-MParam59_69,-1.0
lstm2,70,lstm2-price_origin-MDims4-MShape26-NLAll44_70,-1.0
lstm2,71,lstm2-price_origin-LMerg1-NLAll60-MDims63-MShape80-NLAll96_71,-1.0
lstm2,72,lstm2-price_origin-LMerg20-MDtype52_72,-1.0
lstm2,73,lstm2-price_origin-LMerg1-NLAll60-MDims63-NLAll79_73,-1.0
lstm2,74,lstm2-price_origin-Edge3_74,-1.0
lstm2,75,lstm2-price_origin-MParam0-MParam2-NLAll27-MParam41-MDtype47_75,-1.0
lstm2,76,lstm2-price_origin-MParam0-MParam2-MShape23-MShape64_76,-1.0
lstm2,77,lstm2-price_origin-MParam0-MParam16-MParam43-MDims67_77,-1.0
lstm2,78,lstm2-price_origin-MParam0-Edge21_78,-1.0
lstm2,79,lstm2-price_origin-MParam0-MParam16-LMerg17_79,-1.0
lstm2,80,lstm2-price_origin-MParam0-MParam2-NLAll27-NLAll32_80,-1.0
lstm2,81,lstm2-price_origin-Edge3-Edge7-LMerg18_81,-1.0
lstm2,82,lstm2-price_origin-Edge3-Edge7-MParam73_82,-1.0
lstm2,83,lstm2-price_origin-MParam0-MParam2-MShape23-MParam56_83,-1.0
lstm2,84,lstm2-price_origin-MParam0_84,-1.0
lstm2,85,lstm2-price_origin-LMerg19_85,-1.0
lstm2,86,lstm2-price_origin-Edge3-SpecialI6-Edge15_86,-1.0
lstm2,87,lstm2-price_origin-Edge3-LMerg8-MParam37_87,-1.0
lstm2,88,lstm2-price_origin-Edge3-Edge14_88,-1.0
lstm2,89,lstm2-price_origin-MParam0-MParam16-LMerg17-MParam58_89,-1.0
lstm2,90,lstm2-price_origin-LMerg1-NLAll60-MDims63-MDims89_90,-1.0
lstm2,91,lstm2-price_origin-MParam0-MParam2-MShape23_91,-1.0
lstm2,92,lstm2-price_origin-Edge3-Edge7-LMerg18-SpecialI77_92,-1.0
lstm2,93,lstm2-price_origin-LMerg1-SpecialI9_93,-1.0
lstm2,94,lstm2-price_origin-LMerg20-MDtype35_94,-1.0
lstm2,95,lstm2-price_origin-Edge3-MDtype24-MDims65_95,-1.0
lstm2,96,lstm2-price_origin-MParam0-MParam2-MDims12-MParam71_96,-1.0
lstm2,97,lstm2-price_origin-LMerg20_97,-1.0
lstm2,98,lstm2-price_origin-Edge3-SpecialI6-MParam91_98,-1.0
lstm2,99,lstm2-price_origin-LMerg1-NLAll60_99,-1.0
lstm2,100,lstm2-price_origin-MDims4-MShape26_100,-1.0
lstm2,101,lstm2-price_origin-LMerg1-NLAll60-MDims63-MShape80_101,-1.0
lenet5_mnist,1,lenet5-mnist_origin-LMerg17-NLAll28_1,-1.0
lenet5_mnist,2,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6_2,5.584509210621036e-07
lenet5_mnist,3,lenet5-mnist_origin-LMerg17-MParam31_3,5.584509210621036e-07
lenet5_mnist,4,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12_4,2.497681244051364e-07
lenet5_mnist,5,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MDims35_5,0.0
lenet5_mnist,6,lenet5-mnist_origin-LMerg17-MParam31-Edge73_6,0.0
lenet5_mnist,7,lenet5-mnist_origin-LMerg17-MParam31-MDtype64_7,0.0
lenet5_mnist,8,lenet5-mnist_origin-LMerg17-NLAll28-MDtype93_8,0.0
lenet5_mnist,9,lenet5-mnist_origin-MDtype0-Edge4-LMerg51_9,2.809598598219054e-07
lenet5_mnist,10,lenet5-mnist_origin-MDtype0-Edge4-LMerg51-NLAll59-MDtype88_10,1.999992491619196e-07
lenet5_mnist,11,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll84_11,1.143218426591375e-07
lenet5_mnist,12,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MParam30-MDtype55_12,1.143218426591375e-07
lenet5_mnist,13,lenet5-mnist_origin-MDtype0-Edge4-LMerg51-NLAll59-LMerg79_13,2.118174045051546e-07
lenet5_mnist,14,lenet5-mnist_origin-MDtype0-MDims1-MParam2-NLAll97_14,2.118174045051546e-07
lenet5_mnist,15,lenet5-mnist_origin-MDtype0-MDims1-MParam85_15,1.530614390787832e-07
lenet5_mnist,16,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam21-MDtype43_16,1.530614390787832e-07
lenet5_mnist,17,lenet5-mnist_origin-MDtype0-Edge33_17,2.430075127790587e-07
lenet5_mnist,18,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50-MDims52-NLAll76-MParam89_18,2.430075127790587e-07
lenet5_mnist,19,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-LMerg16_19,2.68721045415532e-07
lenet5_mnist,20,lenet5-mnist_origin-MDtype0-Edge4-MDtype53_20,2.175854767472174e-07
lenet5_mnist,21,lenet5-mnist_origin-MDtype0-MDims1-LMerg11_21,1.908096756153554e-07
lenet5_mnist,22,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll19_22,2.232017024539346e-07
lenet5_mnist,23,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-NLAll38-MParam70_23,1.444596477995219e-07
lenet5_mnist,24,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12-MParam18-LMerg20_24,4.724723012827781e-07
lenet5_mnist,25,lenet5-mnist_origin-MDtype0-MDims1-MDims10-MShape13_25,8.537464069036105e-07
lenet5_mnist,26,lenet5-mnist_origin-MDtype0-Edge4-LMerg51-NLAll59_26,3.622509403555796e-07
lenet5_mnist,27,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MParam30_27,3.622509403555796e-07
lenet5_mnist,28,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll65-MParam78-MDims81_28,3.622509403555796e-07
lenet5_mnist,29,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50-MDims52-NLAll76_29,3.622509403555796e-07
lenet5_mnist,30,lenet5-mnist_origin-LMerg17-MDims37_30,3.622509403555796e-07
lenet5_mnist,31,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-NLAll38-MShape98_31,1.896361574438288e-07
lenet5_mnist,32,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam21-Edge49_32,1.896361574438288e-07
lenet5_mnist,33,lenet5-mnist_origin-MDtype0-MDtype75_33,7.592998963446007e-05
lenet5_mnist,34,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9_34,2.039753184135407e-07
lenet5_mnist,35,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-NLAll38_35,2.529872418222112e-07
lenet5_mnist,36,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll65-MDtype86_36,2.529872418222112e-07
lenet5_mnist,37,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-LMerg16-LMerg71-LMerg90_37,2.529872418222112e-07
lenet5_mnist,38,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-MParam45_38,2.529872418222112e-07
lenet5_mnist,39,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-LMerg83_39,1.655933346000893e-07
lenet5_mnist,40,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25-MDtype26-MParam34_40,1.655933346000893e-07
lenet5_mnist,41,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15_41,1.655933346000893e-07
lenet5_mnist,42,lenet5-mnist_origin-MDtype0-MDims1-LMerg11-LMerg72_42,0.0
lenet5_mnist,43,lenet5-mnist_origin-LMerg27-MShape82_43,5.786592893741727e-07
lenet5_mnist,44,lenet5-mnist_origin-LMerg17-MParam31-MDims60_44,5.786592893741727e-07
lenet5_mnist,45,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam21-Edge40_45,5.786592893741727e-07
lenet5_mnist,46,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-NLAll57_46,5.786592893741727e-07
lenet5_mnist,47,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MParam30-MParam44_47,5.786592893741727e-07
lenet5_mnist,48,lenet5-mnist_origin-MParam22-MShape29_48,5.676031236134804e-07
lenet5_mnist,49,lenet5-mnist_origin-MDtype0-MDims1-NLAll47_49,5.676031236134804e-07
lenet5_mnist,50,lenet5-mnist_origin-LMerg27_50,4.151243189198794e-07
lenet5_mnist,51,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-LMerg94_51,1.104385454198109e-07
lenet5_mnist,52,lenet5-mnist_origin-LMerg27-LMerg77_52,1.05086879642613e-07
lenet5_mnist,53,lenet5-mnist_origin-MDtype0-MDims1-LMerg11-MDims54_53,2.592047394500696e-07
lenet5_mnist,54,lenet5-mnist_origin-MDtype0-MDims1-MParam2_54,2.795083666740084e-07
lenet5_mnist,55,lenet5-mnist_origin_55,2.760860873252113e-07
lenet5_mnist,56,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25-MDtype26-MParam34-MDims41_56,2.760860873252113e-07
lenet5_mnist,57,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12-MParam18-LMerg20-LMerg87_57,2.416812385774847e-07
lenet5_mnist,58,lenet5-mnist_origin-MDims8-LMerg14-NLAll58_58,2.416812385774847e-07
lenet5_mnist,59,lenet5-mnist_origin-MDims8_59,3.176875686961012e-07
lenet5_mnist,60,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-MParam45-MDtype48_60,3.772107106669864e-07
lenet5_mnist,61,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12-MParam18_61,2.004645587305731e-07
lenet5_mnist,62,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25_62,2.004645587305731e-07
lenet5_mnist,63,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25-MDtype26-MParam34-MParam80_63,2.004645587305731e-07
lenet5_mnist,64,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12-MParam18-LMerg92_64,2.004645587305731e-07
lenet5_mnist,65,lenet5-mnist_origin-MDtype0-MDims1-MDims10-MShape13-Edge61_65,9.709736303875616e-08
lenet5_mnist,66,lenet5-mnist_origin-MDtype0-MDims1_66,2.066883872942071e-07
lenet5_mnist,67,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25-MDtype26_67,2.066883872942071e-07
lenet5_mnist,68,lenet5-mnist_origin-MDtype0_68,3.049362824469881e-07
lenet5_mnist,69,lenet5-mnist_origin-MDtype0-Edge4_69,2.019197644642645e-07
lenet5_mnist,70,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7_70,2.234508045262373e-07
lenet5_mnist,71,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MParam30-MDtype46-Edge74_71,2.234508045262373e-07
lenet5_mnist,72,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50-MDims52-NLAll76-MParam89-NLAll95_72,2.234508045262373e-07
lenet5_mnist,73,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll65-MParam78_73,2.234508045262373e-07
lenet5_mnist,74,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50-MDims52_74,2.234508045262373e-07
lenet5_mnist,75,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5_75,0.0
lenet5_mnist,76,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam21_76,0.0
lenet5_mnist,77,lenet5-mnist_origin-MParam22_77,2.378459811325229e-07
lenet5_mnist,78,lenet5-mnist_origin-LMerg17_78,2.378459811325229e-07
lenet5_mnist,79,lenet5-mnist_origin-MDims8-LMerg14_79,2.378459811325229e-07
lenet5_mnist,80,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MShape15-MParam25-MDtype26-MParam34-SpecialI42_80,2.378459811325229e-07
lenet5_mnist,81,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50-MDims52-NLAll76-MDtype91_81,2.378459811325229e-07
lenet5_mnist,82,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll65_82,2.378459811325229e-07
lenet5_mnist,83,lenet5-mnist_origin-MDtype0-MDims1-MDims10_83,3.695348098631257e-07
lenet5_mnist,84,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3_84,1.275345411499984e-07
lenet5_mnist,85,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-NLAll63-NLAll66_85,1.275345411499984e-07
lenet5_mnist,86,lenet5-mnist_origin-LMerg17-NLAll28-MDtype93-NLAll96_86,1.275345411499984e-07
lenet5_mnist,87,lenet5-mnist_origin-LMerg27-MShape68_87,1.056293012169363e-06
lenet5_mnist,88,lenet5-mnist_origin-MParam22-MParam67_88,2.776055261222155e-07
lenet5_mnist,89,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-NLAll50_89,2.776055261222155e-07
lenet5_mnist,90,lenet5-mnist_origin-LMerg17-NLAll28-SpecialI39_90,2.776055261222155e-07
lenet5_mnist,91,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-NLAll63-MDtype69_91,8.383781242571331e-07
lenet5_mnist,92,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDims7-MParam45-MDims56_92,1.199014576513946e-07
lenet5_mnist,93,lenet5-mnist_origin-MDtype0-MDims1-MParam2-Edge3-MDtype12-MParam18-MDtype23_93,2.625972328473836e-07
lenet5_mnist,94,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-NLAll63_94,4.753026452419817e-07
lenet5_mnist,95,lenet5-mnist_origin-MDtype0-MDims1-MParam2-LMerg9-LMerg16-LMerg71_95,3.901274325812665e-07
lenet5_mnist,96,lenet5-mnist_origin-MDtype0-MDims1-SpecialI5-MParam6-MParam30-MDtype46_96,3.901274325812665e-07
lstm0,1,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15-NLAll33_1,-1.0
lstm0,2,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-SpecialI59_2,-1.0
lstm0,3,lstm0-sinewave_origin-MParam0-MParam5-Edge82_3,-1.0
lstm0,4,lstm0-sinewave_origin-MParam0-MParam3_4,-1.0
lstm0,5,lstm0-sinewave_origin-MParam0-NLAll25-LMerg47_5,-1.0
lstm0,6,lstm0-sinewave_origin-MParam0-MParam3-MParam16-SpecialI43_6,-1.0
lstm0,7,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam37_7,-1.0
lstm0,8,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-Edge29_8,-1.0
lstm0,9,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-MParam30_9,-1.0
lstm0,10,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll48-MParam68-NLAll76_10,-1.0
lstm0,11,lstm0-sinewave_origin-MParam0-MDtype6-MDims18-LMerg27_11,-1.0
lstm0,12,lstm0-sinewave_origin-MParam0-MParam5_12,-1.0
lstm0,13,lstm0-sinewave_origin-MParam0-MDtype6-MDims18-LMerg27-MShape60_13,-1.0
lstm0,14,lstm0-sinewave_origin-MParam0-NLAll25-MParam51-Edge72_14,-1.0
lstm0,15,lstm0-sinewave_origin-MParam1_15,-1.0
lstm0,16,lstm0-sinewave_origin-MParam0-MParam5-NLAll26_16,-1.0
lstm0,17,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-LMerg34-SpecialI50_17,-1.0
lstm0,18,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-NLAll69_18,-1.0
lstm0,19,lstm0-sinewave_origin-MParam0-MDtype6-MDims18-Edge70_19,-1.0
lstm0,20,lstm0-sinewave_origin_20,-1.0
lstm0,21,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-LMerg49_21,-1.0
lstm0,22,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-MParam66-Edge88_22,-1.0
lstm0,23,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15-NLAll33-MParam54-MShape87_23,-1.0
lstm0,24,lstm0-sinewave_origin-MParam0-MParam3-MParam16_24,-1.0
lstm0,25,lstm0-sinewave_origin-MParam0-NLAll25-MParam51_25,-1.0
lstm0,26,lstm0-sinewave_origin-MParam0-MShape11-MDims53_26,-1.0
lstm0,27,lstm0-sinewave_origin-MParam0-MDtype6-MShape91_27,-1.0
lstm0,28,lstm0-sinewave_origin-NLAll21-MParam23-Edge92_28,-1.0
lstm0,29,lstm0-sinewave_origin-MParam0-MDtype6-MShape9-MParam31-MShape71_29,-1.0
lstm0,30,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-MParam66_30,-1.0
lstm0,31,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-MParam30-NLAll45_31,-1.0
lstm0,32,lstm0-sinewave_origin-MParam0-NLAll25_32,-1.0
lstm0,33,lstm0-sinewave_origin-MParam0_33,-1.0
lstm0,34,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20_34,-1.0
lstm0,35,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-NLAll44-MShape67_35,-1.0
lstm0,36,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll48_36,-1.0
lstm0,37,lstm0-sinewave_origin-NLAll21-MParam23-Edge93_37,-1.0
lstm0,38,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll46-MParam57_38,-1.0
lstm0,39,lstm0-sinewave_origin-MParam0-MDtype6-MShape9-MParam31_39,-1.0
lstm0,40,lstm0-sinewave_origin-MParam0-MParam5-MParam14-Edge83_40,-1.0
lstm0,41,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15-NLAll33-MParam54-MShape87-MDims96_41,-1.0
lstm0,42,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MDims41_42,-1.0
lstm0,43,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15_43,-1.0
lstm0,44,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-MDtype75_44,-1.0
lstm0,45,lstm0-sinewave_origin-MParam0-MParam5-MParam14_45,-1.0
lstm0,46,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-SpecialI42_46,-1.0
lstm0,47,lstm0-sinewave_origin-MParam1-SpecialI52_47,-1.0
lstm0,48,lstm0-sinewave_origin-NLAll21_48,-1.0
lstm0,49,lstm0-sinewave_origin-MParam0-MDtype6_49,-1.0
lstm0,50,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15-NLAll33-MParam54_50,-1.0
lstm0,51,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims63_51,-1.0
lstm0,52,lstm0-sinewave_origin-MParam0-MDtype6-MShape9-MDims65_52,-1.0
lstm0,53,lstm0-sinewave_origin-MParam0-MParam3-MParam16-MParam28_53,-1.0
lstm0,54,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-NLAll19-MParam35_54,-1.0
lstm0,55,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-LMerg34_55,-1.0
lstm0,56,lstm0-sinewave_origin-MParam0-MParam5-MParam14-Edge36_56,-1.0
lstm0,57,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-MParam58_57,-1.0
lstm0,58,lstm0-sinewave_origin-MParam0-MDtype6-MShape9_58,-1.0
lstm0,59,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-NLAll19_59,-1.0
lstm0,60,lstm0-sinewave_origin-MParam0-MDtype6-MShape9-MParam31-NLAll81_60,-1.0
lstm0,61,lstm0-sinewave_origin-MParam0-NLAll25-MParam51-MDims97_61,-1.0
lstm0,62,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MShape95_62,-1.0
lstm0,63,lstm0-sinewave_origin-MParam0-MDtype6-MParam78_63,-1.0
lstm0,64,lstm0-sinewave_origin-MParam1-LMerg39_64,-1.0
lstm0,65,lstm0-sinewave_origin-MParam0-MDtype6-MDtype7_65,-1.0
lstm0,66,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll48-MParam68_66,-1.0
lstm0,67,lstm0-sinewave_origin-MDtype8_67,-1.0
lstm0,68,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-MParam84_68,-1.0
lstm0,69,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-NLAll69-MShape86_69,-1.0
lstm0,70,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32_70,-1.0
lstm0,71,lstm0-sinewave_origin-NLAll21-Edge74_71,-1.0
lstm0,72,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13_72,-1.0
lstm0,73,lstm0-sinewave_origin-MParam0-MShape11_73,-1.0
lstm0,74,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll46_74,-1.0
lstm0,75,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-MParam55_75,-1.0
lstm0,76,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-MParam84-Edge85_76,-1.0
lstm0,77,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12_77,-1.0
lstm0,78,lstm0-sinewave_origin-MParam1-MParam64_78,-1.0
lstm0,79,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-MDims24-MDtype62_79,-1.0
lstm0,80,lstm0-sinewave_origin-NLAll21-MParam23-Edge92-NLAll99_80,-1.0
lstm0,81,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-NLAll44-LMerg77_81,-1.0
lstm0,82,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-MDtype75-NLAll79_82,-1.0
lstm0,83,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MParam15-NLAll33-MParam54-MShape87-MDims96-MDims98_83,-1.0
lstm0,84,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22_84,-1.0
