URL,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,Final_label
https://gitee.com/mindspore/mindspore/issues/I6BJ37,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I6BSKP,B1,C2,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6BTMF,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6CJ87,A1,A2,A2,A2,A1,A2,A2
https://gitee.com/mindspore/mindspore/issues/I6C2U9,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I69Z01,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I6E63G,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I67JQX,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I68VPV,C1,C1,C1,C2,C2,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6IITK,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6860V,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6HXX1,E2,E2,E2,E2,E2,E2,E2
https://gitee.com/mindspore/mindspore/issues/I6HMCA,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I68RVY,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6H18R,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I68TID,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6GZHV,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6GU1J,B2,B2,B2,B2,B2,B2,B2
https://gitee.com/mindspore/mindspore/issues/I6GQST,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I68X3S,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6ELMX,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I691YP,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6GNXO,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6GKJ0,A2,A2,A2,A2,A2,A2,A2
https://gitee.com/mindspore/mindspore/issues/I6GJH9,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I69PVF,B2,B2,B1,B2,B2,B1,B2
https://gitee.com/mindspore/mindspore/issues/I6FDCD,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6ETSI,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I69WM5,E1,E1,C2,E1,C2,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6ELY3,E3,E3,E3,E3,E3,E3,E3
https://gitee.com/mindspore/mindspore/issues/I6ELR6,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6MRBE,G5,C2,G5,G5,G5,C2,G5
https://gitee.com/mindspore/mindspore/issues/I6MRDP,A4,C2,A4,A4,C2,A4,A4
https://gitee.com/mindspore/mindspore/issues/I64GHD,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6TB4F,B1,B1,B1,C2,C2,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6V8CP,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I6132X,E1,E2,E2,E2,E1,E2,E2
https://gitee.com/mindspore/mindspore/issues/I615X6,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6UHRA,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I61HIC,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6UEMH,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I61IP6,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6TKQU,E1,E1,B1,E1,B1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6TJY0,G2,G2,G2,G1,G2,G1,G2
https://gitee.com/mindspore/mindspore/issues/I6TFID,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I6SY2Q,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I60X5E,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I61L0K,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6SVPW,A3,A1,A2,A2,A2,A1,A2
https://gitee.com/mindspore/mindspore/issues/I6SSIH,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I61N1H,C2,C2,C2,A3,A3,C2,C2
https://gitee.com/mindspore/mindspore/issues/I61RLQ,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I61RNL,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6RVFY,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6RTQT,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6RR1N,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I6RQ0F,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6V8YF,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6VBB8,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6MVPX,B1,G1,G1,G1,G1,B1,G1
https://gitee.com/mindspore/mindspore/issues/I5Z80F,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I5WHBO,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6Y4ZY,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6Y4HC,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5WJKH,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6Y4G5,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I5XTTP,A2,A2,A2,A2,A2,A2,A2
https://gitee.com/mindspore/mindspore/issues/I6XZM5,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I5YAUS,C2,B1,C2,B1,B1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6XPX0,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I6X9TZ,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6WXXQ,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6VMA1,B1,B1,G1,B1,G1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6WXTT,D2,D2,D1,D2,D1,D2,D2
https://gitee.com/mindspore/mindspore/issues/I5ZX9X,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I5ZZTT,F2,F2,F2,C2,F2,C2,F2
https://gitee.com/mindspore/mindspore/issues/I6WW9K,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I6WPC3,D1,D1,D1,D2,D1,D2,D1
https://gitee.com/mindspore/mindspore/issues/I6WGGJ,E3,E3,E3,E3,E3,E3,E3
https://gitee.com/mindspore/mindspore/issues/I6W8SJ,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I601ZH,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6VQ7Q,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6VNL2,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I61XPX,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6RBX2,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I62BFN,C2,G5,C2,C2,G5,C2,C2
https://gitee.com/mindspore/mindspore/issues/I63YP0,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I63L45,F1,F1,F1,E1,F1,E1,F1
https://gitee.com/mindspore/mindspore/issues/I6NUR4,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I63MS7,A2,A2,A2,A2,A2,A2,A2
https://gitee.com/mindspore/mindspore/issues/I63OJQ,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6NOAY,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6NKWF,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I6NKRT,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I63UO7,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I63VHM,B1,E1,E1,E1,E1,B1,E1
https://gitee.com/mindspore/mindspore/issues/I63WPS,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I6NF5U,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I62BR5,B1,B1,B1,C2,C2,B1,B1
https://gitee.com/mindspore/mindspore/issues/I647AR,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6497W,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I6N4NF,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I6N4J7,E3,E2,E3,E2,E2,E3,E3
https://gitee.com/mindspore/mindspore/issues/I6N4HV,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6N4HP,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I64D6S,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I64F3Y,C2,C2,C2,E1,E1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6MZMZ,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6MXVU,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6O2JZ,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I63ESB,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6OD9R,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6OLJN,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6R1FY,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I62HOV,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6QY9B,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I62JTT,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6QO52,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I62PTD,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I6QKD2,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I6QIDP,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I62SZY,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I6QG8R,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I62TKH,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6308Y,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I630JZ,E2,E2,E2,E2,E2,E2,E2
https://gitee.com/mindspore/mindspore/issues/I6PFFH,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I634FO,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I636ES,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I6389I,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I639L5,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I639VN,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6OO0O,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I63A02,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6CHH3,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6ND9I,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7SJ8Y,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7R929,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I8JR0P,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I7QZQU,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I82WXU,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7QJ6B,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I8C4LH,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I8C4RJ,G4,G4,G4,G4,G4,G4,G4
